city,date,postal_code,price,streetname,url,amenities,appartment_type,balcony_terrace,bathroom_amenities,bathrooms_amount,build_year,construction_type,delivery,external_storage,floor,floors_amount,heating_type,heating,isolation,kvk_insurance,kvk_monthly_payment,kvk_registration,kvk_repair_plan,kvk_reserve_funds,kvk_yearly_meeting,living_size,location,outside_size,parking,roof,rooms_amount,status,volume,warm_water
Hengelo,2022-05-19,7555 JV ,225000,Paulinastraat 69,https://mijn.makelaarsland.nl/woning-details/2769498,Voorzien van elektra,,,Douche,1,1949.0,Bestaande bouw,In overleg,7,,,"Vaillant uit 2004, Eigendom",Cv-ketel,"Dakisolatie, Gedeeltelijk dubbel glas",,,,,,,72,,,Openbaar parkeren,Zadeldak,4,Beschikbaar,245,Cv-ketel
Rotterdam,2022-05-19,3021 AN ,685000,Essenburgsingel 22 B,https://mijn.makelaarsland.nl/woning-details/2769497,Mechanische ventilatie,"Appartement, Bovenwoning",Balkon aanwezig,"Ligbad, douche, toilet",1,1912.0,Bestaande bouw,Direct,,2e woonlaag,3,"HR uit 2020, Eigendom",Cv-ketel,Dubbel glas,Ja,57,Ja,Ja,Ja,Ja,150,"Aan water, Aan rustige weg, In woonwijk",64,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,7,Beschikbaar,540,"Cv-ketel, Elektrische boiler eigendom"
Borculo,2022-05-19,7271 VN ,330000,Keizer Ottostraat 11,https://mijn.makelaarsland.nl/woning-details/2769495,Voorzien van elektra,,,,,1984.0,Bestaande bouw,In overleg,14,,,"Nefit HR-ketel uit 2020, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,113,"Aan rustige weg, Vrij uitzicht",14,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,408,Cv-ketel
Hoofddorp,2022-05-19,2131 TS ,450000,Wallenbergstraat 67,https://mijn.makelaarsland.nl/woning-details/2769494,"TV kabel, Natuurlijke ventilatie",,,"Ligbad, douche, toilet",1,1976.0,Bestaande bouw,In overleg,,,,"Intergas uit 2011, Eigendom",Cv-ketel,"Dubbel glas, Volledig geïsoleerd",,,,,,,132,"Aan park, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,461,Cv-ketel
Nederhorst den Berg,2022-05-19,1394 LR ,745000,De Biezen 11,https://mijn.makelaarsland.nl/woning-details/2769493,Voorzien van elektra,,,"Ligbad, 2 douches, toilet",1,1991.0,Bestaande bouw,In overleg,7,,,"Remeha uit 2017, Eigendom","Cv-ketel, Gashaard","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,151,"Aan rustige weg, In woonwijk",,Openbaar parkeren,,5,Beschikbaar,545,Cv-ketel
Andelst,2022-05-19,6673 BJ ,525000,Kortestraat 3,https://mijn.makelaarsland.nl/woning-details/2769492,"Verwarming, Elektra, Water, Vliering, Elektrische deur",,,"Douche, toilet",1,1939.0,Bestaande bouw,In overleg,10,,,,Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,151,"Aan rustige weg, In woonwijk",,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,4,Beschikbaar,650,Cv-ketel
Kampen,2022-05-19,8265 SN ,375000,Terts 40,https://mijn.makelaarsland.nl/woning-details/2769491,TV kabel,,,"Ligbad, toilet",1,2001.0,Bestaande bouw,In overleg,9,,,"Nefit uit 2012, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,125,"Aan rustige weg, In woonwijk",1,Openbaar parkeren,,5,Beschikbaar,435,"Cv-ketel, Zonneboiler"
Rotterdam,2022-05-19,3071 VC ,195000,Laurierstraat 19 02,https://mijn.makelaarsland.nl/woning-details/2769490,,"Appartement, Bovenwoning",,"Douche, toilet",1,1908.0,Bestaande bouw,In overleg,,3e woonlaag,1,,Moederhaard,,Ja,84,Ja,Ja,Ja,Ja,30,In centrum,,Betaald parkeren,"Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",1,Beschikbaar,100,Geiser eigendom
Nijmegen,2022-05-19,6542 JP ,345000,Derde van Hezewijkstraat 7,https://mijn.makelaarsland.nl/woning-details/2769346,,,,"Ligbad, toilet",1,1908.0,Bestaande bouw,In overleg,8,,,"Remeha, Huur",Cv-ketel,Dubbel glas,,,,,,,81,In woonwijk,,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,290,Cv-ketel
Schiedam,2022-05-19,3112 DX ,400000,Stadserf 56,https://mijn.makelaarsland.nl/woning-details/2769345,Elektra,"Appartement, Maisonnette",Balkon aanwezig,Ligbad,1,1995.0,Bestaande bouw,In overleg,21,2e woonlaag,2,"Remeha uit 2008, Eigendom",Cv-ketel,Geen isolatie,Ja,275,Ja,Ja,Ja,Ja,129,In centrum,31,Parkeergarage,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,405,Cv-ketel
Amersfoort,2022-05-19,3817 GN ,975000,Zandbergenlaan 22,https://mijn.makelaarsland.nl/woning-details/2769344,"Elektra, Water",,,"Ligbad, toilet, bidet",1,1964.0,Bestaande bouw,In overleg,14,,,,Cv-ketel,Dubbel glas,,,,,,,150,"Aan rustige weg, In woonwijk",37,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,692,Cv-ketel
Koog aan de Zaan,2022-05-19,1541 KL ,350000,Boschjesstraat 62,https://mijn.makelaarsland.nl/woning-details/2769343,,,Balkon aanwezig,"Douche, toilet",1,1935.0,Bestaande bouw,In overleg,3,,,"Vaillant HR eco tec plus uit 2018, Eigendom",Cv-ketel,,,,,,,,101,,8,Openbaar parkeren,Zadeldak bedekt met pannen,3,Beschikbaar,356,Cv-ketel
Almere,2022-05-19,1339 BD ,735000,Vermiljoenstraat 12,https://mijn.makelaarsland.nl/woning-details/2769342,"Verwarming, Elektra, Water, Elektrische deur",,,"Ligbad, 3 douches, toilet",2,1996.0,Bestaande bouw,In overleg,,,,"Nefit, Topline HR30 uit 2013, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie",,,,,,,200,In woonwijk,,"Openbaar parkeren, Op eigen terrein",Plat dak bedekt met bitumineuze dakbedekking,8,Beschikbaar,805,Cv-ketel
Oosterhout,2022-05-19,4901 GK ,650000,Sint Vincentiusstraat 8,https://mijn.makelaarsland.nl/woning-details/2769341,"Mechanische ventilatie, TV kabel, Buitenzonwering, Rookkanaal, Dakraam, Natuurlijke ventilatie",,,,,,Bestaande bouw,In overleg,,,,,"Cv-ketel, Gashaard","Dakisolatie, Muurisolatie, Vloerisolatie, HR-glas",,,,,,,140,In centrum,1,Parkeervergunningen,Samengesteld dak bedekt met pannen,6,Beschikbaar,625,Cv-ketel
Zwolle,2022-05-19,8017 HA ,495000,Reysigerweg 13,https://mijn.makelaarsland.nl/woning-details/2769340,Voorzien van elektra,,,"Douche, toilet",1,1991.0,Bestaande bouw,In overleg,4,,,"HR Combi uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,150,"Aan rustige weg, In woonwijk, Vrij uitzicht",,"Openbaar parkeren, Op eigen terrein",Plat dak,5,Beschikbaar,522,Cv-ketel
Rotterdam,2022-05-19,3024 VJ ,285000,Willem Buytewechstraat 178 A3,https://mijn.makelaarsland.nl/woning-details/2769339,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning",Balkon aanwezig,"Ligbad, douche",1,1928.0,Bestaande bouw,In overleg,,4e woonlaag,1,"Remeha w21 eco uit 2007, Eigendom",Cv-ketel,Dubbel glas,Ja,50,Ja,Ja,Ja,Ja,77,"In woonwijk, Vrij uitzicht",4,"Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,255,Cv-ketel
Wieringerwerf,2022-05-19,1771 AE ,695000,Prof. Granpre Molierestraat 9,https://mijn.makelaarsland.nl/woning-details/2769336,"Verwarming, Elektra, Water",,,,2,1956.0,Bestaande bouw,In overleg,,,,"Kompakt HR uit 2013, Eigendom","Cv-ketel, Allesbrander",Dubbel glas,,,,,,,224,"Aan rustige weg, In centrum, Vrij uitzicht, Open ligging",,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,12,Beschikbaar,942,Cv-ketel
Landgraaf,2022-05-19,6372 MT ,235000,Neerbraak 28,https://mijn.makelaarsland.nl/woning-details/2769334,Voorzien van elektra,,,"Ligbad, toilet",1,1983.0,Bestaande bouw,In overleg,12,,,"Remeha Quinta uit 2006, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,97,"Aan rustige weg, In woonwijk, Beschutte ligging",12,Openbaar parkeren,Zadeldak bedekt met pannen,8,Beschikbaar,376,Cv-ketel
Groningen,2022-05-19,9717 BN ,365000,Koninginnelaan 37 A,https://mijn.makelaarsland.nl/woning-details/2769333,Voorzien van elektra,"Appartement, Bovenwoning",Balkon aanwezig,Douche,1,1925.0,Bestaande bouw,In overleg,4,2e woonlaag,2,"Bosch HR uit 2010, Eigendom",Cv-ketel,Dubbel glas,Ja,,Ja,Ja,Ja,Ja,121,"Aan rustige weg, In woonwijk",4,"Openbaar parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,6,Beschikbaar,427,Cv-ketel
Amsterdam,2022-05-19,1057 BJ ,650000,Orteliusstraat 164 H,https://mijn.makelaarsland.nl/woning-details/2769332,Mechanische ventilatie,"Appartement, Benedenwoning",,"2 douches, 2 toiletten",2,1926.0,Bestaande bouw,In overleg,,1e woonlaag,1,"HR++ uit 2021, Eigendom",Cv-ketel,"Vloerisolatie, Dubbel glas",Ja,,Ja,Ja,Ja,Ja,73,"Aan park, Aan rustige weg, In centrum, In woonwijk, Beschutte ligging",,"Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,200,Cv-ketel
Schoonhoven,2022-05-19,2871 DS ,595000,Koestraat 60,https://mijn.makelaarsland.nl/woning-details/2769330,"Mechanische ventilatie, TV kabel",,Dakterras aanwezig,Toilet,1,1920.0,Bestaande bouw,In overleg,,,,,Cv-ketel,Dubbel glas,,,,,,,195,,16,Openbaar parkeren,Mansardedak,4,Beschikbaar,750,Cv-ketel
Nederhorst den Berg,2022-05-19,1394 EC ,445000,Vincent van Goghstraat 14,https://mijn.makelaarsland.nl/woning-details/2769329,Voorzien van elektra,,,"Ligbad, 2 toiletten",2,1970.0,Bestaande bouw,In overleg,8,,,,Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,119,"Aan rustige weg, In woonwijk, Vrij uitzicht",,Openbaar parkeren,,5,Beschikbaar,458,Cv-ketel
Dordrecht,2022-05-19,3313 XK ,148750,Waalstraat 13,https://mijn.makelaarsland.nl/woning-details/2769435,Mechanische ventilatie,"Appartement, Bovenwoning",Balkon aanwezig,Douche,,1920.0,Bestaande bouw,Direct,,0e woonlaag,4,"Agpo Ferroli uit 1997, Eigendom",Cv-ketel,Dubbel glas,Ja,168,Ja,Ja,Ja,Ja,60,"In woonwijk, Open ligging",4,Openbaar parkeren,Dwarskap bedekt met pannen,4,Beschikbaar,245,Cv-ketel
's-Gravenhage,2022-05-19,2586 GL ,289000,Rotterdamsestraat 2 -6,https://mijn.makelaarsland.nl/woning-details/2769433,"Mechanische ventilatie, TV kabel, Lift, Frans balkon","Appartement, Bovenwoning",Frans balkon aanwezig,Douche,1,2013.0,Bestaande bouw,In overleg,2,1e woonlaag,1,"Intergas HR uit 2013, Eigendom",Cv-ketel,Dubbel glas,Ja,98,Ja,Ja,Ja,Ja,54,In woonwijk,,"Openbaar parkeren, Betaald parkeren",Plat dak,2,Beschikbaar,142,Cv-ketel
's-Gravenhage,2022-05-19,2555 PV ,799000,Margrietstraat 33,https://mijn.makelaarsland.nl/woning-details/2769431,"Voorzien van elektra, Voorzien van water",,Balkon aanwezig,"Ligbad, 2 toiletten",2,1949.0,Bestaande bouw,In overleg,4,,,"Remeha Calenta uit 2017, Eigendom",Cv-ketel,Geen isolatie,,,,,,,162,"Aan rustige weg, In woonwijk",10,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,591,"Cv-ketel, Elektrische boiler eigendom"
Genemuiden,2022-05-19,8281 None,395000,Type B Hoekwoning B13 0 ong,https://mijn.makelaarsland.nl/woning-details/2769430,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,142,In woonwijk,,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,600,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,390000,Type B Hoekwoning B10 0 ong,https://mijn.makelaarsland.nl/woning-details/2769429,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,142,In woonwijk,,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,600,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,389000,Type B Hoekwoning B9 0 ong,https://mijn.makelaarsland.nl/woning-details/2769428,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,136,In woonwijk,,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,510,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,390000,Type B Hoekwoning B5 0 ong,https://mijn.makelaarsland.nl/woning-details/2769427,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,142,In woonwijk,,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,600,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,390000,Type B Hoekwoning B4 0 ong,https://mijn.makelaarsland.nl/woning-details/2769426,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,142,In woonwijk,,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,600,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,395000,Type B Hoekwoning B1 0 ong,https://mijn.makelaarsland.nl/woning-details/2769425,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,142,In woonwijk,,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,600,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,325000,Type B Tussenwoning B12 0 ong,https://mijn.makelaarsland.nl/woning-details/2769424,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,136,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,480,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,325000,Type B Tussenwoning B11 0 ong,https://mijn.makelaarsland.nl/woning-details/2769423,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,136,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,480,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,327500,Type B Tussenwoning B8 0 ong,https://mijn.makelaarsland.nl/woning-details/2769422,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,136,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,480,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,325000,Type B Tussenwoning B7 0 ong,https://mijn.makelaarsland.nl/woning-details/2769421,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,136,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,480,Elektrische boiler eigendom
Genemuiden,2022-05-19,8281 None,325000,Type B Tussenwoning B6 0 ong,https://mijn.makelaarsland.nl/woning-details/2769420,"Mechanische ventilatie, TV kabel, Zonnepanelen",,,"Douche, toilet",1,2022.0,Nieuwbouw,In overleg,,,,,"Vloerverwarming gedeeltelijk, Warmtepomp",Volledig geïsoleerd,,,,,,,136,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,480,Elektrische boiler eigendom
Zaandam,2022-05-19,1507 SL ,450000,Mimi Boesnachstraat 32,https://mijn.makelaarsland.nl/woning-details/2769472,Elektra,,,"Ligbad, douche, toilet",1,1989.0,Bestaande bouw,In overleg,20,,,"Atag uit 2013, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk",Volledig geïsoleerd,,,,,,,114,In woonwijk,,Openbaar parkeren,Dwarskap bedekt met pannen,5,Beschikbaar,390,Cv-ketel
Zeist,2022-05-19,3702 VM ,350000,Rozenstraat 39,https://mijn.makelaarsland.nl/woning-details/2769471,"Rolluiken, Airconditioning, Rookkanaal, Glasvezel kabel",,,"Ligbad, douche",1,1906.0,Bestaande bouw,In overleg,,,,,Cv-ketel,"Dakisolatie, Gedeeltelijk dubbel glas",,,,,,,86,In centrum,,Openbaar parkeren,"Mansardedak bedekt met pannen, bitumineuze dakbedekking",5,Beschikbaar,325,Cv-ketel
Oud Gastel,2022-05-19,4751 WD ,225000,Stoofstraat 26 b,https://mijn.makelaarsland.nl/woning-details/2769470,Elektra,,,Douche,1,1963.0,Bestaande bouw,In overleg,3,,,"Intergas uit 2021, Huur",Cv-ketel,Geen isolatie,,,,,,,50,Buiten bebouwde kom,,"Openbaar parkeren, Op eigen terrein",Dwarskap bedekt met pannen,3,Beschikbaar,269,Cv-ketel
Amsterdam,2022-05-19,1057 PT ,875000,Van Kinsbergenstraat 56,https://mijn.makelaarsland.nl/woning-details/2769469,"Mechanische ventilatie, TV kabel, Lift, Natuurlijke ventilatie","Appartement, Dubbel benedenhuis",Balkon aanwezig,"Ligbad, toilet",1,2011.0,Bestaande bouw,In overleg,13,1e woonlaag,2,,Cv-ketel,Volledig geïsoleerd,Ja,245,Ja,Ja,Ja,Ja,122,"Aan rustige weg, In woonwijk, Beschutte ligging",7,Parkeergarage,Plat dak,6,Beschikbaar,474,Cv-ketel
Grootegast,2022-05-19,9861 EP ,465000,Ereprijs 10,https://mijn.makelaarsland.nl/woning-details/2769468,"Verwarming, Elektra, Elektrische deur",,,"Ligbad, douche, toilet",1,1998.0,Bestaande bouw,In overleg,11,,,"HR combi Valliant uit 2019, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,159,"Aan rustige weg, In woonwijk",24,"Openbaar parkeren, Op eigen terrein",Samengesteld dak bedekt met metaal,5,Beschikbaar,760,Cv-ketel
Amersfoort,2022-05-19,3826 BG ,695000,Harderwijkkade 29,https://mijn.makelaarsland.nl/woning-details/2769467,"Elektra, Elektrische deur",,,"Douche, toilet",1,2005.0,Bestaande bouw,In overleg,24,,,,Stadsverwarming,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",,,,,,,168,"Aan water, Aan rustige weg, In woonwijk, Aan vaarwater",,"Openbaar parkeren, Op eigen terrein, Op afgesloten terrein",Plat dak bedekt met bitumineuze dakbedekking,7,Beschikbaar,585,Centrale Voorziening
Zwolle,2022-05-19,8012 ES ,265000,Hardesteinstraat 3,https://mijn.makelaarsland.nl/woning-details/2769466,,"Appartement, Portiekflat",Balkon aanwezig,Douche,1,1957.0,Bestaande bouw,In overleg,8,2e woonlaag,1,"Remeha Tzerra uit 2016, Eigendom",Cv-ketel,Dubbel glas,Ja,161,Ja,Ja,Ja,Ja,83,"Aan park, In woonwijk, Vrij uitzicht",10,Openbaar parkeren,Plat dak,4,Beschikbaar,277,Cv-ketel
Amsterdam,2022-05-19,1017 NL ,1495,Lange Leidsedwarsstraat 8,https://mijn.makelaarsland.nl/woning-details/2769465,Voorzien van elektra,,Dakterras aanwezig,"4 douches, 3 toiletten",3,,Bestaande bouw,In overleg,,,,,Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,181,"Aan water, Aan rustige weg, Aan vaarwater",13,,,9,Beschikbaar,602,Cv-ketel
Sint Anthonis,2022-05-19,5845 CD ,820000,Amathasstraat 5,https://mijn.makelaarsland.nl/woning-details/2769464,"Dakraam, Zonnepanelen, Natuurlijke ventilatie",,Balkon aanwezig,"Ligbad, 2 douches, 2 toiletten",2,1974.0,Bestaande bouw,In overleg,,,,"Atag uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,284,,33,"Openbaar parkeren, Op eigen terrein","Samengesteld dak bedekt met pannen, overig",6,Beschikbaar,1079,Cv-ketel
Groningen,2022-05-19,9722 PV ,439000,Groen van Prinstererlaan 92,https://mijn.makelaarsland.nl/woning-details/2769463,,,,Douche,,,Bestaande bouw,In overleg,6,,,"Intergas uit 2012, Lease",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,138,"Aan rustige weg, In woonwijk",,Openbaar parkeren,,6,Beschikbaar,471,Cv-ketel
Zwolle,2022-05-19,8014 JK ,330000,Boddemate 65,https://mijn.makelaarsland.nl/woning-details/2769461,Voorzien van elektra,,,"Douche, toilet",1,1981.0,Bestaande bouw,In overleg,,,,,"Cv-ketel, Vloerverwarming gedeeltelijk",Geen isolatie,,,,,,,114,"Aan park, In woonwijk",16,Openbaar parkeren,"Samengesteld dak bedekt met kunststof, pannen",5,Beschikbaar,397,Cv-ketel
's-Gravenhage,2022-05-19,2546 CB ,225000,Vreeswijkstraat 148,https://mijn.makelaarsland.nl/woning-details/2769460,,"Appartement, Portiekwoning",Balkon aanwezig,"Ligbad, 2 douches",2,1938.0,Bestaande bouw,Direct,,3e woonlaag,1,"Vaillant uit 2011, Eigendom",Cv-ketel,Dubbel glas,Ja,90,Ja,Ja,Ja,Ja,94,"Aan rustige weg, In woonwijk",3,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",,4,Beschikbaar,284,Cv-ketel
Boxtel,2022-05-19,5283 XM ,349500,De Pellenwever 40,https://mijn.makelaarsland.nl/woning-details/2769459,Airconditioning,,,"Ligbad, toilet",1,1977.0,Bestaande bouw,In overleg,8,,,"Nefit uit 2009, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,115,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,390,Cv-ketel
Nijmegen,2022-05-19,6521 MD ,975000,Rembrandtstraat 89,https://mijn.makelaarsland.nl/woning-details/2769458,Elektra,,,"Ligbad, 2 douches, 2 toiletten",2,1936.0,Bestaande bouw,In overleg,16,,,Remeha uit 2020,Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,181,"Aan rustige weg, In woonwijk",4,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,7,Beschikbaar,763,Cv-ketel
Swifterbant,2022-05-19,8255 JR ,350000,Violenpad 9,https://mijn.makelaarsland.nl/woning-details/2769457,"Verwarming, Elektra, Water",,,"Douche, toilet",1,1995.0,Bestaande bouw,In overleg,12,,,"Remeha Calenta 40C uit 2011, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,131,"Aan rustige weg, In woonwijk, In bosrijke omgeving",,Op eigen terrein,Zadeldak bedekt met pannen,6,Beschikbaar,427,Cv-ketel
Soesterberg,2022-05-19,3769 BN ,370000,Versteeghlaan 26,https://mijn.makelaarsland.nl/woning-details/2769382,Voorzien van elektra,,,"Ligbad, toilet",1,1980.0,Bestaande bouw,In overleg,6,,,"HR combi, Huur",Cv-ketel,Dubbel glas,,,,,,,134,In woonwijk,1,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,438,Cv-ketel
Spijkenisse,2022-05-19,3202 AC ,300000,A.M. de Jongstraat 63,https://mijn.makelaarsland.nl/woning-details/2769381,,,,"Douche, toilet",1,1960.0,Bestaande bouw,Direct,8,,,"2019, Eigendom",Cv-ketel,Dubbel glas,,,,,,,108,In woonwijk,5,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,377,Cv-ketel
Amsterdam,2022-05-19,1094 KE ,475000,Eerste Atjehstraat 95 -3,https://mijn.makelaarsland.nl/woning-details/2769379,"Mechanische ventilatie, TV kabel","Appartement, Bovenwoning, Dubbel bovenhuis",Balkon aanwezig,Toilet,1,1915.0,Bestaande bouw,In overleg,,3e woonlaag,2,"Intergas uit 2007, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",Ja,126,Ja,Ja,Ja,Ja,67,"Aan rustige weg, In centrum",5,"Betaald parkeren, Parkeervergunningen",,3,Beschikbaar,220,Cv-ketel
Hoogeveen,2022-05-19,7909 BB ,285000,Bethesdastraat 55,https://mijn.makelaarsland.nl/woning-details/2769377,Voorzien van elektra,,Dakterras aanwezig,"Ligbad, douche, toilet",1,2007.0,Bestaande bouw,In overleg,6,,,"Remeha uit 2007, Eigendom",Cv-ketel,"Volledig geïsoleerd, HR-glas",,,,,,,138,In woonwijk,34,Openbaar parkeren,"Lessenaarsdak bedekt met pannen, bitumineuze dakbedekking",5,Beschikbaar,477,Cv-ketel
Sint-Michielsgestel,2022-05-19,5271 GA ,685000,Torenstraat 104,https://mijn.makelaarsland.nl/woning-details/2769374,"TV kabel, Lift","Appartement, Galerijflat, Corridorflat",,,,2022.0,Bestaande bouw,In overleg,6,1e woonlaag,1,,,,,,,,,,133,,10,,,3,Beschikbaar,465,
